label,pitch,energy,zcr,spectral_centroid
joy,310.9074703320725,0.015363926999270916,0.07624162946428571,1458.612482336978
joy,256.60877743761574,0.013024285435676575,0.060064935064935064,1352.6265123057244
joy,315.84943059806847,0.025698339566588402,0.07736418968023256,1372.5224181110796
joy,328.32683213488207,0.02793533354997635,0.0829250529661017,1471.9199446545529
joy,276.2478979496556,0.01595747284591198,0.06819472202034883,1490.65129037991
joy,305.0742236556866,0.01597566530108452,0.07034737723214286,1322.6603754383307
joy,303.20782043714763,0.022463291883468628,0.09233601888020833,1635.5533932045648
joy,305.87890293958174,0.03178176283836365,0.09838558148734178,1563.0337818431285
joy,315.0921578172392,0.026006659492850304,0.09004720052083333,1598.411421439965
joy,310.0960002885663,0.022472621873021126,0.09817116477272728,1577.1147515593334
joy,289.3615307257667,0.012526698410511017,0.07512778424202128,1430.0278118315148
joy,315.6616442320689,0.035253867506980896,0.1380890877016129,1897.8536545646832
joy,293.30662686085174,0.016770772635936737,0.05979646381578947,1300.7295197915578
joy,256.1333753341888,0.013064744882285595,0.04657546612394958,1091.4167758215763
joy,294.1367787576389,0.025060007348656654,0.08576345915841584,1630.3826252336642
joy,292.35777666522404,0.017253611236810684,0.07306229440789473,1483.1063371402936
joy,278.68832618030956,0.019746484234929085,0.08987630208333333,1670.504373839913
sadness,251.35996388805006,0.006385670974850655,0.05507979433760684,1345.1015563640021
sadness,312.9986566183648,0.012625143863260746,0.07087508491847826,1343.2939051578269
sadness,305.9761437733281,0.06579333543777466,0.09675100948033707,1683.2866064929603
sadness,286.61597235502416,0.01911030150949955,0.06384590344551282,1289.1170739975187
sadness,283.6003059640848,0.007999078370630741,0.05942855342741935,1286.0478940481178
sadness,281.18679685021345,0.007121398579329252,0.05078125,1242.8711912781323
sadness,255.682376098134,0.008839988149702549,0.04476154384328358,1159.5252696799764
sadness,284.41345185072163,0.008583741262555122,0.049375,1224.0519056433445
sadness,273.7324390953756,0.006661185063421726,0.049521625905797104,1231.715148695889
anger,327.40068927629557,0.12471534311771393,0.10739898681640625,1752.0554176251605
anger,324.7327574607035,0.061210714280605316,0.08347227515243902,1461.10291209483
anger,332.79178803558744,0.11497893929481506,0.1121244884672619,1788.6639631005924
anger,338.31576466227676,0.08727782964706421,0.10106854106104651,1673.9982309178883
anger,330.88523712198224,0.061247602105140686,0.07468177532327586,1344.2670578977115
anger,320.9072562285368,0.06970178335905075,0.09382709703947369,1641.280454298551
neutral,312.1026665976477,0.00985501054674387,0.060270610608552634,1325.2692609117178
neutral,310.50090633432944,0.009083530865609646,0.09007243868670886,1614.318857017174
fear,312.1168521959134,0.16639672219753265,0.10426488415948276,1725.7431789412028
fear,322.6380574026412,0.11753910779953003,0.08466500946969698,1520.0164810488593
fear,328.04664077498853,0.10550795495510101,0.0919009349385246,1577.7197090597665
fear,337.4837758905167,0.05854606255888939,0.090234375,1471.9370543640687
fear,306.69067446938783,0.009637875482439995,0.059685601128472224,1266.620100442597
fear,301.64545993814966,0.00650088582187891,0.05486328125,1274.9561624767155
fear,293.80543489969,0.00826677493751049,0.06822492074275362,1425.3996634687605
fear,307.66745641305886,0.006637892220169306,0.0616015625,1339.2488227336505
fear,307.0791386247665,0.006455622147768736,0.05990640219155844,1298.3336278989148
disgust,318.9108594279762,0.03477926552295685,0.08448066086065574,1462.763529192597
disgust,321.6582516269916,0.028570041060447693,0.08340913955479452,1457.029356810629
disgust,341.39816570484703,0.038601215928792953,0.09067468475877193,1476.759584761037
disgust,312.7141268056141,0.010658007115125656,0.07841661241319445,1397.969052267262
disgust,316.3851991540508,0.025854645296931267,0.07792433647260275,1402.2335616220896
disgust,307.03266545837005,0.008260520175099373,0.058207417582417584,1315.2580576548414
disgust,304.61372876923883,0.008688225410878658,0.071044921875,1464.0718388406024
disgust,310.37369072607237,0.007493099197745323,0.05746120876736111,1249.5650925300847
disgust,317.34850549364904,0.008513259701430798,0.078193359375,1418.1513354219899
anger,321.5151067823808,0.0218457393348217,0.09136555989583334,1581.9702273873197
anger,326.61631958191384,0.01577092707157135,0.0742530153508772,1291.9900166835812
anger,325.1715704543465,0.02619805932044983,0.07516867897727272,1315.7328352368177
joy,334.82468427940074,0.023535925894975662,0.08572938012295082,1557.3879167806647
joy,328.7014244791508,0.04178674891591072,0.07670829665492958,1268.5467217268642
joy,335.8958149891984,0.06035934016108513,0.10250150240384616,1626.3921354702397
joy,307.51850065205747,0.011011617258191109,0.08037651909722222,1447.752756342938
joy,338.4319489043557,0.06055816262960434,0.09613037109375,1483.0898572514595
joy,309.78877546945887,0.016744233667850494,0.07449142654220779,1410.3497837157277
joy,300.87368352905116,0.02029738575220108,0.06501428404850747,1291.821111611187
joy,311.65475055265756,0.020332228392362595,0.06164362980769231,1312.9615671405954
joy,298.69349614471577,0.009599081240594387,0.059544947240259744,1364.6610385651254
sadness,300.9404265415014,0.011312931776046753,0.056115904850746266,1229.5853392294625
sadness,305.5606989915293,0.010113616473972797,0.05091528799019608,1232.3868434414921
sadness,317.06050981410147,0.022273173555731773,0.08097912016369048,1374.533089806295
sadness,300.91067147806405,0.006372946780174971,0.0612697849025974,1332.0260610758992
sadness,310.75537804983776,0.007646205369383097,0.05958180147058824,1330.8719820852818
sadness,309.6881992669307,0.008984656073153019,0.07168301669034091,1374.520463948074
sadness,299.3662675376881,0.007117751054465771,0.05550410829741379,1287.1632954969666
sadness,299.2256220733487,0.007108260411769152,0.053873697916666664,1202.7593307000436
sadness,297.7408934527856,0.0069565800949931145,0.05872344970703125,1318.2591606365213
anger,331.52630616635383,0.07933663576841354,0.10801630434782608,1666.2520832806474
anger,320.93198668214615,0.10956130921840668,0.10513070913461539,1627.2915349906339
anger,299.55536804665866,0.031840842217206955,0.14469140625,2059.7841374310683
sadness,298.31231235902106,0.009811275638639927,0.052858382936507936,1252.2679426968805
sadness,258.19778791129716,0.006440294906497002,0.04399539262820513,1105.347370142229
anger,328.64259321025486,0.06377830356359482,0.07209284855769231,1293.082527989392
fear,315.5130207743576,0.016093801707029343,0.06809454449152542,1340.82383392447
fear,346.4382625722264,0.09114966541528702,0.10584259033203125,1770.0135544472641
fear,284.8457987307146,0.03193514049053192,0.0971184329710145,1646.4230707641327
anger,311.0041802341933,0.0742112547159195,0.09641335227272728,1467.584000365308
fear,313.9955942672065,0.013698063790798187,0.07964972729952831,1594.3424406613071
fear,320.48949750186966,0.02259174920618534,0.07936314174107142,1469.6420478814123
fear,265.79859485547007,0.0047447034157812595,0.055975341796875,1360.3787653017848
anger,309.4069603856849,0.03179487958550453,0.1164398193359375,1962.0364312352344
fear,311.1952960586463,0.009183952584862709,0.06667073567708333,1338.0599243133277
fear,311.674108738541,0.011151472106575966,0.05512551700367647,1190.9124541138272
fear,281.2987136297897,0.004765032324939966,0.07317756204044118,1500.0238029883678
disgust,302.9140057182094,0.008153222501277924,0.06504991319444445,1432.0600023964066
disgust,327.25456449623545,0.034323111176490784,0.07868109809027778,1365.5186353920467
disgust,290.64563564733197,0.005499305669218302,0.0670318603515625,1470.5345536941804
disgust,329.9989440357331,0.019602157175540924,0.0661468505859375,1235.4757269703537
disgust,316.2873416650592,0.058768805116415024,0.08469122023809524,1395.1674432964812
disgust,301.678824581282,0.019661525264382362,0.10462782118055555,1774.8030967415114
disgust,305.8131187063687,0.008746265433728695,0.07140395220588236,1364.862929514546
disgust,308.4264630707911,0.007608354557305574,0.05772569444444445,1261.355102220583
disgust,302.69360100710077,0.008325887843966484,0.06875,1372.4522474210905
disgust,270.56724701187943,0.005722134839743376,0.057628813244047616,1341.6980749524926
anger,326.61190482768507,0.026074787601828575,0.08722027277542373,1516.2949319195445
anger,323.69922960271174,0.014732841402292252,0.06478131403688525,1231.6189584174708
anger,304.74878416911884,0.020315811038017273,0.073125,1437.566220219287
anger,302.13512270703495,0.023340269923210144,0.08957088694852941,1639.6003715461036
joy,325.9426039758408,0.02908504195511341,0.0787951899509804,1460.2687127118857
joy,333.23022716733215,0.034923624247312546,0.08145805027173914,1348.297558865017
joy,338.75160275155224,0.08701670169830322,0.12830441497093023,1847.1289532141618
joy,294.54310816217253,0.03173227235674858,0.09007626488095238,1642.430398180518
joy,321.1017798323284,0.02332933060824871,0.0689453125,1317.5181737058558
joy,289.67231265159046,0.026222433894872665,0.08501519097222222,1557.1693867890735
joy,316.23046927528753,0.014103044755756855,0.0968994140625,1589.6269005181791
joy,306.6475261167678,0.03326571732759476,0.06486293247767858,1295.1189048760482
joy,301.44393824796765,0.017943894490599632,0.0666796875,1298.916068225923
joy,285.81139434968367,0.01953398436307907,0.10048675537109375,1780.1001448611078
sadness,315.0542879226005,0.024608230218291283,0.07953016493055555,1422.607048404677
sadness,280.64229741308776,0.007111123763024807,0.06146083733974359,1416.2374753579404
sadness,278.34866593756544,0.004965782631188631,0.06307523544520548,1409.9199197320868
sadness,300.0508142756109,0.007582771126180887,0.05027553013392857,1185.0279760888902
sadness,304.0275113185859,0.011371019296348095,0.05970348011363636,1323.367369706156
sadness,241.98040163978817,0.005241568200290203,0.039689497514204544,1139.627399301703
sadness,315.33620919518756,0.008946608752012253,0.062261166779891304,1341.1105684214679
anger,309.62606394761076,0.07325228303670883,0.17225477430555555,2243.9664627149627
anger,338.02349229599025,0.15638470649719238,0.14670325969827586,1966.5396634140718
anger,324.628741102238,0.06130939722061157,0.10718700553797468,1771.0835513485054
anger,299.90876709736773,0.05317901819944382,0.1086697048611111,1701.8075053185273
sadness,302.89832661408275,0.016268836334347725,0.07468668619791667,1303.706230363878
sadness,296.8757465611103,0.007247428875416517,0.08360026041666667,1522.0988242946194
anger,314.1829087397824,0.0678994357585907,0.10426488415948276,1611.3458780532312
sadness,284.59870976691946,0.008402270264923573,0.06309261485042734,1326.2294477409466
sadness,287.5910358348097,0.008013968355953693,0.0739278590425532,1498.3949778010815
sadness,299.5128258814963,0.011869675479829311,0.08903784890776699,1501.1667725132893
sadness,285.08593978431236,0.011860040947794914,0.0530772107712766,1157.8501467448373
sadness,260.46894897006433,0.008491323329508305,0.04214298023897059,1114.9146804315428
sadness,262.1729962121689,0.008921637199819088,0.04554126880787037,1175.114437136862
sadness,294.7952655997848,0.014397544786334038,0.1321528008643617,1990.6142452954898
sadness,279.1948347169328,0.010128208436071873,0.090966796875,1547.7591933942874
neutral,306.4568671047458,0.028753992170095444,0.07582600911458333,1366.2783938904565
neutral,296.3497029954894,0.010961439460515976,0.060835137424698794,1351.6726413791268
anger,325.6934529737631,0.10850982367992401,0.0861030190677966,1526.4934503253314
neutral,277.2424484736498,0.01514504849910736,0.11262186164529915,1661.7183591810197
neutral,282.42035344749297,0.009149030782282352,0.066986083984375,1410.4630255667557
neutral,291.9359071792733,0.013921646401286125,0.08237355025773196,1491.5107290953024
neutral,284.6057176974178,0.012652120552957058,0.17658580433238635,2113.020632961438
neutral,284.0933800150209,0.012430178932845592,0.0609521484375,1279.1851965841013
neutral,267.2815217882112,0.011868218891322613,0.052957182949029125,1227.1385606013596
neutral,289.17917441713365,0.016237415373325348,0.079267578125,1540.9623095581273
neutral,285.19683426176357,0.011643853038549423,0.06715593434343434,1405.3418273538257
neutral,253.5678064865631,0.013370707631111145,0.054985894097222224,1223.7469069938124
neutral,291.09142144987527,0.01135315839201212,0.057260366586538464,1269.3305554388394
neutral,285.7069140931564,0.009987578727304935,0.08513621794871795,1548.3992606619602
neutral,286.8477364011241,0.022820178419351578,0.058950570913461536,1253.8557522934254
neutral,292.2498819604337,0.012572020292282104,0.062317629894578314,1269.9929110970497
neutral,307.97171681640623,0.020363587886095047,0.09334029274425287,1604.3899526514715
neutral,284.4031708777391,0.018568914383649826,0.054206969246031744,1204.4593721885167
neutral,309.45195172283536,0.027709387242794037,0.06355660860655737,1247.6014430579269
neutral,309.16610616627054,0.02242375910282135,0.16292572021484375,2103.888989280101
neutral,296.40485369880156,0.013270125724375248,0.05311197916666666,1144.5500627006522
neutral,293.3635067529075,0.014571134932339191,0.0648464626736111,1318.3639151288216
neutral,306.8139665777663,0.020561186596751213,0.05608053768382353,1144.3441588775993
neutral,293.85342802326136,0.01284746266901493,0.055249591206395346,1164.5243049713974
neutral,300.07015528504337,0.011020196601748466,0.0655048076923077,1336.619647828107
neutral,299.599406779948,0.01262274943292141,0.08134264823717949,1403.5160325118209
neutral,293.4798991890677,0.022802850231528282,0.06283244680851063,1297.4000032315437
neutral,320.2065478960208,0.03394916653633118,0.061884631849315065,1164.2384523198732
neutral,296.1150510639829,0.015909193083643913,0.05314867424242424,1045.4926714464345
neutral,287.6081390833453,0.011136038228869438,0.06380923763736264,1313.940925418031
neutral,296.8495481510423,0.01587565988302231,0.058349609375,1190.033338823738
neutral,313.558576039861,0.022161975502967834,0.1006808810763889,1495.5788193989285
neutral,288.0750517703379,0.012544823810458183,0.05944967830882353,1286.6497522936588
neutral,297.6151508718812,0.013151271268725395,0.057165990901898736,1142.18329716677
neutral,302.7203181759849,0.019316302612423897,0.07227768132716049,1403.1090751867303
neutral,317.91903583576396,0.013404767028987408,0.07083565848214286,1371.2421323311482
fear,272.10114137120604,0.010866357013583183,0.07018307605421686,1449.4518041537049
fear,286.5895241676763,0.019626358523964882,0.07537455498417721,1468.2520733132899
fear,312.92005462769254,0.09387887269258499,0.07533892463235294,1524.4967807787614
fear,305.2413501058929,0.01301584579050541,0.10044783775252525,1650.7218215779178
fear,303.219533228929,0.010426221415400505,0.06332542782738096,1342.53215932838
fear,272.99867545358177,0.007611704058945179,0.04999575407608696,1253.7307023291355
fear,286.4115794113854,0.007880008779466152,0.09868706597222222,1712.541470057318
fear,297.25518872023116,0.008514984510838985,0.07611490885416666,1440.880478171695
fear,284.6301183183729,0.00737455440685153,0.07797370158450705,1446.3835610618748
fear,311.0753877298389,0.051065843552351,0.08829752604166667,1462.097427765237
fear,286.9542449404734,0.018711987882852554,0.049096084222560975,1281.8481633562753
fear,292.90439812946715,0.010772619396448135,0.0729827880859375,1469.2983068718368
fear,283.33207815938556,0.008180225268006325,0.10022911658653846,1612.155655443148
fear,300.0700462256828,0.010747984051704407,0.1814742874313187,2271.107474942245
fear,324.0415857622542,0.04981783404946327,0.1091579861111111,1702.451235186428
fear,263.7236707533014,0.011264612898230553,0.061528043926886794,1350.023473964459
fear,260.7246669393869,0.010428959503769875,0.0420743734529703,1049.8104385845152
anger,305.51235369465496,0.04119842126965523,0.12004651521381579,1761.4393554156322
fear,309.575798243167,0.04154558852314949,0.08434053308823529,1519.3176483754103
fear,273.35890388642764,0.029254138469696045,0.07405402861445783,1477.7631990742218
disgust,288.46380373308625,0.008090239018201828,0.07429263466282894,1439.3041164441086
disgust,299.95194889166874,0.036777060478925705,0.0956138692876344,1562.8736567127867
disgust,294.47424911888066,0.012595094740390778,0.08568899972098214,1500.9218945870266
anger,279.2415276962216,0.01571025140583515,0.05727043704710145,1178.8239917076178
disgust,307.71615596611184,0.00789270456880331,0.09942908653846154,1595.1922124203033
disgust,285.85847685772524,0.0299984160810709,0.07274661847014925,1356.1113569688068
disgust,330.51765154826995,0.05622158572077751,0.0810546875,1460.5653529148651
anger,313.5871135125201,0.1031012237071991,0.1034899259868421,1695.3854760080592
disgust,297.995583266225,0.014821640215814114,0.10094401041666666,1648.9189024099935
disgust,271.32765449994866,0.01172865740954876,0.0594877860915493,1244.685624241338
disgust,300.83032346009963,0.012466640211641788,0.08396251166044776,1427.02190174802
disgust,294.4258159976284,0.015996357426047325,0.09306105522260275,1531.6504869735493
disgust,299.16769615350603,0.01635570265352726,0.12574986049107142,1798.2873988086872
disgust,296.68210776245826,0.022275680676102638,0.24343907147988506,2601.812562708566
disgust,303.13282934467327,0.012146173976361752,0.10334436217350747,1628.585368403263
disgust,293.7161493110767,0.008608672767877579,0.09785636526639344,1641.6866125429556
disgust,304.4063100124175,0.01552614290267229,0.07772334929435484,1403.3472927979092
disgust,271.61608986236484,0.008572331629693508,0.05494650135869565,1319.4235869225554
disgust,286.7410767821576,0.014130424708127975,0.0553678919057377,1149.4890479593316
disgust,307.89118417340916,0.02041868306696415,0.0843493529040404,1566.0923852111187
disgust,282.0078266700351,0.014964484609663486,0.07205784574468085,1457.949102649194
anger,315.44006834672575,0.041986193507909775,0.10186767578125,1584.9930702063082
anger,311.1459170476574,0.04098719358444214,0.1593273074127907,1998.4677189194188
anger,304.2776368997192,0.02294808253645897,0.2009562702922078,2363.1390190722323
anger,316.19826382947736,0.052956581115722656,0.14984375,2022.022635059449
anger,303.9855527254664,0.016524527221918106,0.11934791420990566,1821.3675951613327
anger,301.6234647070642,0.037221964448690414,0.08823999865301724,1496.8021048264216
anger,275.1773918374068,0.025046974420547485,0.06818336664244186,1425.447093800156
anger,298.5448913493385,0.039115872234106064,0.05858018663194445,1112.59819529434
anger,311.12258537051235,0.030506297945976257,0.1156298828125,1821.768767389074
anger,298.9309195889113,0.06104425713419914,0.1309867527173913,1870.6952823032998
joy,312.1476051855106,0.0301738940179348,0.12789878362341772,1846.6422235460084
joy,292.50858102992197,0.022516198456287384,0.06795058139534883,1318.4154015823021
joy,321.10956892432586,0.021628089249134064,0.07085971174568965,1278.2189772226295
joy,307.45828334370896,0.026335077360272408,0.09384212853773585,1575.5389397944393
joy,290.85593390348106,0.008073611184954643,0.06181784237132353,1289.5288366773696
joy,302.7418400225136,0.00956921000033617,0.07108509691455696,1376.8698867644453
joy,253.98156642566667,0.00761811900883913,0.04876471185064935,1328.2484952036177
joy,305.6809516727988,0.01758442632853985,0.0606689453125,1289.6890108522573
joy,305.38589952597937,0.010788092389702797,0.059658203125,1278.356046188076
joy,316.45368821763833,0.041957639157772064,0.10748969184027778,1601.8307744094636
joy,321.80246351883477,0.027442723512649536,0.11510009765625,1812.9238277457578
joy,310.088635524267,0.022052602842450142,0.09515850360576923,1619.1283117601067
joy,289.81831208446096,0.009068758226931095,0.0875587833737864,1559.5396546455625
joy,316.4632764591922,0.026496952399611473,0.0814442736037234,1431.7556245256264
joy,294.41383243198635,0.020572209730744362,0.08479256465517242,1453.6335687873643
joy,282.80690963618497,0.011519423685967922,0.05123602175245098,1164.806423602026
joy,290.30567854085194,0.02829292230308056,0.07000658885542169,1477.9004500619799
joy,313.8462708237081,0.04749615490436554,0.07861328125,1423.1723193235887
joy,295.2949513401199,0.022099453955888748,0.06029873206967213,1292.935345379598
sadness,283.98234552588843,0.015610181726515293,0.06916865596064815,1405.9777832539435
sadness,296.847534811013,0.009879294782876968,0.05067461386494253,1178.8391002852477
sadness,298.4270359199585,0.008915691636502743,0.058599057404891304,1381.1071492967728
sadness,269.5206973207003,0.007782171480357647,0.06402587890625,1349.291942754112
sadness,301.06034803988257,0.012225430458784103,0.06897650824652778,1312.4192732772144
sadness,283.3275984135494,0.007309065666049719,0.06395307793674698,1388.3417866051898
sadness,253.82380530006512,0.01066724956035614,0.057622494904891304,1332.820303369528
sadness,280.08878219965607,0.009346273727715015,0.05078125,1211.8086701047005
sadness,275.32292718663786,0.007042141631245613,0.044771634615384616,1196.3952207132277
anger,335.7951456231238,0.13774551451206207,0.10125651041666667,1696.3889106818128
anger,329.15963883114455,0.15279969573020935,0.117021484375,1747.4515851147603
anger,348.54313282658575,0.12672244012355804,0.1253329190340909,1813.0089127083738
anger,315.0502237210507,0.07215067744255066,0.0831451416015625,1523.609641501833
anger,314.54619489654226,0.020876804366707802,0.07529888731060606,1393.1739270025446
anger,333.48145631919886,0.026700839400291443,0.0768780048076923,1438.5529656402057
neutral,320.15862020825347,0.009666661731898785,0.061197916666666664,1309.4129750677296
neutral,310.79959905284926,0.013753476552665234,0.06696428571428571,1322.8697144230493
fear,327.67273624618207,0.1493261158466339,0.08101593501984126,1454.4052896534638
fear,303.7814844636141,0.03274115175008774,0.08488103693181819,1536.4602435281897
fear,322.97843172270626,0.07483480125665665,0.09300472861842106,1697.2445030465137
fear,311.1240408596058,0.017420582473278046,0.06702338324652778,1361.0160649531858
fear,314.439136849951,0.04736284911632538,0.085418701171875,1493.6344778826228
fear,301.97193735795855,0.010514464229345322,0.0633544921875,1320.330955942577
fear,315.4940103435354,0.012267631478607655,0.06021854795258621,1264.342232906366
fear,316.89049428989847,0.014381619170308113,0.0661101645611702,1302.1329481790797
fear,301.7413766700595,0.007051011081784964,0.049169921875,1198.854838875272
disgust,343.7293888002031,0.12350519746541977,0.10734049479166667,1712.3545016507917
disgust,325.3032089918303,0.10801825672388077,0.10372959094101124,1524.628887046365
disgust,309.2887738847887,0.02174655720591545,0.07026867988782051,1277.6029051180062
disgust,301.05083511953075,0.016662226989865303,0.08061079545454546,1485.3584631562856
disgust,315.53761376800395,0.014891749247908592,0.0798611111111111,1472.58662937045
disgust,327.1051091018053,0.016920408234000206,0.06955206198770492,1266.5602869890656
disgust,313.519081528531,0.011302012950181961,0.07877604166666667,1429.333044209318
disgust,312.1788718106044,0.00868452899158001,0.0633276962652439,1297.0617697447092
disgust,314.48984576284823,0.006294430699199438,0.061136881510416664,1358.4592449351699
anger,335.3691333512658,0.07006587833166122,0.08961730072463768,1429.8688496222721
anger,332.4031642670457,0.04067457467317581,0.07674153645833333,1359.7163155724877
anger,314.34566313090056,0.0324794240295887,0.0799955985915493,1540.1457704872748
joy,324.5214466016489,0.04153704643249512,0.091796875,1507.3203013901368
joy,319.5952048230209,0.02235252968966961,0.071875,1350.3464321944273
joy,345.72000519693256,0.06967822462320328,0.1089038514254386,1789.4429783329938
joy,327.6401402584741,0.01322358287870884,0.08580603966346154,1561.8659455317777
joy,317.75863957672857,0.01309890579432249,0.06710611979166667,1289.8882047026777
joy,327.2093712176223,0.020834796130657196,0.08024992766203703,1420.0836572101125
joy,312.57135977406597,0.014937635511159897,0.06770058283730158,1370.2595057182718
joy,322.5965182278219,0.021758945658802986,0.08428744612068965,1434.2967314073105
joy,301.69797034016534,0.021424848586320877,0.06562831038135593,1362.8775570596424
sadness,298.5278408595793,0.007355893030762672,0.05986080893987342,1310.849296403325
sadness,299.3846929433969,0.005807042121887207,0.059661865234375,1336.8186341137675
sadness,301.55604165964303,0.00763989333063364,0.055888191598360656,1330.8214365657325
sadness,301.9925598872334,0.014141443185508251,0.06550045289855072,1315.4289923749475
sadness,291.01235024132995,0.007428898010402918,0.046223958333333336,1174.7988049419628
sadness,309.38105731973883,0.006995541974902153,0.06548957104952831,1324.9150643399378
sadness,312.5282749056681,0.005920475348830223,0.06159803602430555,1354.815889593573
sadness,310.37222372023274,0.013487664982676506,0.07133850870253164,1418.5784828483133
sadness,309.6597435347413,0.006474075838923454,0.06792367788461538,1333.3006785073144
anger,359.4953335118608,0.20623496174812317,0.13599330357142858,1974.7553361453265
anger,340.10184536838744,0.13808377087116241,0.1286204268292683,1919.1168850395443
anger,287.5648108981819,0.08039648085832596,0.11161244066455696,1965.4703230401187
sadness,293.30827354072,0.008852175436913967,0.048265360169491525,1188.4799582444982
sadness,270.17709123600315,0.004642760381102562,0.04296875,1147.8689339184973
anger,327.8752109243768,0.024205556139349937,0.07058071082746478,1320.1087400535869
fear,320.8280452338121,0.04208708927035332,0.08234606291118421,1388.2874027451498
fear,321.71261826487483,0.046377114951610565,0.15651157924107142,2052.815624768232
fear,289.4555593438997,0.05748974531888962,0.10113722278225806,1613.6894993837093
anger,350.2487262263341,0.05871037766337395,0.09898885091145833,1515.8799653375772
fear,313.5888305382255,0.00876210443675518,0.06393653759057971,1302.4488624509554
fear,303.38634002760284,0.008213762193918228,0.056442093063186816,1254.9576751903926
fear,254.20183107447994,0.006641761865466833,0.05518166415662651,1307.192902943472
fear,319.75990225771784,0.020140087231993675,0.07476936502659574,1496.5187243308003
anger,330.0790852932288,0.048537980765104294,0.12484499007936507,2134.905049308125
fear,316.1692261555892,0.012310757301747799,0.07349420362903226,1374.9726760372494
fear,276.8706757922259,0.005645101889967918,0.05878155048076923,1387.2187700823931
disgust,333.9526303716627,0.04947800561785698,0.08858203125,1564.4743924153433
disgust,323.78741551904,0.08926460146903992,0.09635416666666667,1604.746436185314
disgust,295.7772964639912,0.016056308522820473,0.07941715891768293,1521.8742259936882
disgust,321.7507533153553,0.01985437609255314,0.07953471522177419,1342.9642774049748
disgust,314.34030865082747,0.025559276342391968,0.0713426543445122,1279.9493409239772
disgust,275.9927876507753,0.004585485905408859,0.06295698116987179,1447.0537174150577
disgust,326.5113460577591,0.012567481026053429,0.0580969024122807,1174.0632100896994
disgust,303.6410164278613,0.011507244780659676,0.06218562714041096,1244.6556210663207
disgust,291.2661677303379,0.012218138203024864,0.08250615368150685,1571.9890872349263
anger,325.54546240706395,0.034541819244623184,0.06596975615530302,1237.5320276509115
anger,320.7733583810681,0.03593086078763008,0.07154561705508475,1263.3561661575836
anger,302.65180012408234,0.03559253737330437,0.11020359848484848,1807.2468601134174
joy,338.4113553034089,0.04822433367371559,0.067840576171875,1212.0369204021215
joy,320.4685492748775,0.05713183060288429,0.08020226430084745,1437.6099550752162
joy,310.26327623898476,0.0410006046295166,0.08969350961538461,1659.6859638653057
joy,324.28489166462657,0.015476846136152744,0.07506214488636363,1372.5652777428425
joy,313.65576424749383,0.011297432705760002,0.062347412109375,1257.2824062053921
joy,317.10162154823473,0.018323691561818123,0.08691994540662651,1553.1846569049646
joy,277.6929390880138,0.006406592670828104,0.08297874813988096,1649.7605210180575
joy,309.19189093998466,0.02226041629910469,0.0689453125,1374.9946243703707
joy,282.51533888729483,0.013557154685258865,0.06972369025735294,1464.3869856801343
joy,302.4146677299421,0.01120815984904766,0.06831935194672131,1284.3961508759357
sadness,310.3336084816529,0.008469423279166222,0.059706744025735295,1287.5611884486755
sadness,298.99148837202813,0.0275600366294384,0.07870973186728394,1456.9543207813485
sadness,297.2680392865058,0.005482138600200415,0.06094092653508772,1182.9119830876068
sadness,293.0734736156438,0.013207180425524712,0.06793891059027778,1354.106213804404
sadness,282.8130127687211,0.00850117951631546,0.05805732834507042,1387.6991685438727
sadness,272.3369498278354,0.004572342615574598,0.05826083096590909,1389.8334583901253
sadness,300.5882224309796,0.006670659873634577,0.045795958719135804,1195.8541554541473
anger,318.4793757461207,0.10363993793725967,0.1393146756329114,2041.8434827039373
anger,312.38975627780275,0.06860299408435822,0.1023833786231884,1673.0372142858728
anger,314.3376272107449,0.10847272723913193,0.09503728693181818,1599.4942202267046
anger,301.0041708385926,0.07814390957355499,0.14041037087912087,1986.2790706077396
sadness,305.5562766853051,0.010772950015962124,0.08455033735795454,1434.703404666047
sadness,294.32983039614567,0.009024755097925663,0.0666015625,1346.1975663665446
sadness,288.10939158860873,0.007701529655605555,0.08231272977941176,1534.6069472469542
anger,322.8139440898713,0.04971705749630928,0.11129520716292135,1687.6280351440168
sadness,301.2788564497601,0.01427663303911686,0.07880577674278846,1472.664356514837
sadness,305.63336755160543,0.017066072672605515,0.15823800223214285,2120.2358594535394
sadness,273.6857413941494,0.009255921468138695,0.04967840786637931,1215.7583341113286
sadness,260.09330610635567,0.010073656216263771,0.04581227022058824,1163.0942999979166
sadness,282.0406741740626,0.016492441296577454,0.0679378672542735,1418.6326164885936
sadness,276.10611209341744,0.008128365501761436,0.05585031411082474,1295.6867983156012
sadness,265.3023062064575,0.008091863244771957,0.05755974264705882,1425.0920688488895
neutral,301.7380447619871,0.01807081699371338,0.09787929205246913,1554.1878781241885
neutral,299.6560081017273,0.010102137923240662,0.0779024920886076,1464.806085906723
neutral,301.928036080927,0.015301024541258812,0.08020413306451613,1457.9490338801013
anger,297.5827776525261,0.01826234720647335,0.08275240384615384,1480.377987454628
neutral,300.0056494116311,0.008799199014902115,0.09000651041666667,1644.1414241459502
neutral,300.6380134008536,0.010003138333559036,0.07953065814393939,1465.6224318224072
neutral,300.46824017871785,0.014201054349541664,0.12471393623737374,1754.8905811673835
neutral,284.8560776942027,0.012951026670634747,0.059163411458333336,1292.5911531720856
